property_type,bedRoom,bathroom,balcony,agePossession,sector,built_up_area,servant room,store room,furnishing_type,area_room_ratio,luxury_category,floor_category,price
0.0,4.0,4,1.0,3.0,75.0,1773.0,0,0,0,492.5,2.0,0.0,1.72
0.0,3.0,3,3.0,3.0,43.0,1000.0,0,1,0,300.0,2.0,2.0,1.2
0.0,2.0,2,2.0,3.0,14.0,1243.0,0,0,0,690.5,2.0,2.0,1.9
0.0,3.0,2,3.0,1.0,96.0,1550.0,0,0,0,516.6666666666666,1.0,2.0,1.1
0.0,1.0,1,0.0,3.0,69.0,639.0,0,0,0,639.0,1.0,1.0,0.9
0.0,2.0,2,3.0,3.0,85.0,1383.0,0,0,0,691.5,1.0,1.0,1.25
0.0,2.0,2,2.0,4.0,96.0,1103.0,0,0,0,551.5,1.0,2.0,1.05
0.0,4.0,4,4.0,1.0,88.0,2585.0,1,0,1,718.0,0.0,2.0,3.45
0.0,4.0,4,3.0,3.0,99.0,2452.0,1,0,0,681.0,2.0,2.0,1.9
0.0,2.0,2,2.0,3.0,89.0,1170.0,0,0,2,654.0,2.0,0.0,0.81
1.0,3.0,3,4.0,3.0,77.0,1611.0,0,0,2,483.3333333333333,0.0,1.0,1.18
0.0,3.0,3,3.0,4.0,105.0,1800.0,0,0,0,666.6666666666666,1.0,2.0,1.6
0.0,4.0,4,4.0,0.0,88.0,2513.0,1,0,0,698.0,2.0,0.0,3.45
0.0,3.0,4,4.0,3.0,8.0,1700.0,1,0,2,500.0,0.0,2.0,1.7
0.0,4.0,4,4.0,3.0,10.0,2835.0,1,0,0,787.5,2.0,0.0,2.6
0.0,4.0,4,4.0,3.0,10.0,2890.0,1,0,0,787.5,1.0,0.0,2.65
1.0,3.0,3,2.0,2.0,64.0,2160.0,1,0,0,720.0,1.0,1.0,4.7
1.0,2.0,2,2.0,0.0,17.0,270.0,0,0,0,135.0,1.0,2.0,0.34
1.0,5.0,6,4.0,3.0,15.0,3600.0,1,1,2,720.0,2.0,1.0,9.4
0.0,4.0,3,4.0,0.0,97.0,2056.0,0,0,0,462.5,1.0,2.0,1.5
0.0,1.0,1,2.0,3.0,8.0,750.0,0,0,0,750.0,1.0,2.0,0.45
0.0,2.0,2,2.0,1.0,92.0,1476.0,0,0,0,820.0,2.0,0.0,1.3
0.0,3.0,4,4.0,1.0,30.0,2000.0,1,0,2,600.0,2.0,2.0,3.5
0.0,2.0,2,2.0,0.0,90.0,1121.0,0,0,2,622.5,0.0,2.0,0.84
0.0,2.0,2,1.0,3.0,44.0,925.0,0,0,0,462.5,2.0,2.0,0.38
0.0,4.0,4,4.0,1.0,79.0,4000.0,1,0,2,875.0,0.0,1.0,6.75
0.0,3.0,3,2.0,3.0,90.0,1614.0,0,0,0,578.3333333333334,1.0,0.0,1.18
0.0,3.0,3,3.0,3.0,67.0,2400.0,1,0,2,801.0,0.0,2.0,3.0
0.0,3.0,4,4.0,3.0,85.0,1412.0,1,0,2,605.0,2.0,0.0,1.5
0.0,3.0,4,0.0,3.0,90.0,1900.0,0,0,0,633.3333333333334,2.0,2.0,1.8
1.0,5.0,5,4.0,3.0,79.0,3653.0,1,0,2,885.2,1.0,0.0,3.09
0.0,1.0,1,0.0,3.0,73.0,610.0,0,0,0,610.0,1.0,1.0,0.8
0.0,3.0,4,4.0,1.0,60.0,2895.0,0,0,0,1090.0,2.0,0.0,4.8
1.0,4.0,1,0.0,0.0,37.0,603.0,0,0,0,150.75,1.0,1.0,0.92
0.0,1.0,1,1.0,0.0,28.0,662.0,0,0,2,735.0,2.0,2.0,0.6
0.0,3.0,4,4.0,3.0,13.0,1900.0,1,0,0,787.0,2.0,2.0,1.45
0.0,3.0,3,3.0,3.0,8.0,1523.0,0,0,0,573.6666666666666,2.0,1.0,1.76
0.0,3.0,3,3.0,3.0,71.0,1650.0,1,1,2,550.0,2.0,2.0,2.7
1.0,5.0,3,4.0,2.0,76.0,1350.0,1,0,0,270.0,1.0,2.0,2.3
0.0,4.0,4,4.0,4.0,20.0,2553.0,1,0,0,574.5,1.0,0.0,2.9
0.0,2.0,2,4.0,3.0,13.0,1201.0,0,0,2,683.0,0.0,2.0,0.8
1.0,4.0,5,4.0,2.0,76.0,3600.0,1,0,0,900.0,1.0,1.0,8.0
0.0,3.0,3,3.0,3.0,71.0,3245.0,1,0,2,1000.0,0.0,1.0,5.0
0.0,3.0,3,2.0,3.0,18.0,1530.0,0,0,0,566.6666666666666,2.0,0.0,2.25
0.0,5.0,4,4.0,1.0,20.0,2956.0,0,0,1,532.0,1.0,1.0,3.72
0.0,3.0,3,4.0,3.0,98.0,1817.0,1,0,0,605.3333333333334,0.0,0.0,1.29
0.0,3.0,3,2.0,3.0,85.0,1785.0,0,0,0,661.0,2.0,2.0,1.69
0.0,2.0,2,2.0,3.0,73.0,1146.0,0,0,0,742.0,2.0,2.0,1.4
0.0,1.0,1,1.0,1.0,41.0,458.0,0,0,0,412.0,2.0,2.0,0.24
1.0,6.0,7,4.0,3.0,50.0,11286.0,1,0,2,1881.0,1.0,2.0,27.5
0.0,3.0,4,0.0,3.0,14.0,2850.0,0,0,0,950.0,1.0,0.0,1.5
0.0,3.0,3,3.0,3.0,8.0,1311.0,1,0,2,550.0,2.0,2.0,1.3
0.0,3.0,4,4.0,0.0,67.0,2037.0,1,0,2,673.0,0.0,2.0,2.65
0.0,3.0,4,2.0,3.0,18.0,2080.0,1,0,2,650.0,0.0,2.0,2.65
0.0,3.0,3,3.0,0.0,27.0,1526.0,0,0,0,508.6666666666667,1.0,1.0,0.68
0.0,3.0,3,1.0,3.0,75.0,1384.0,0,0,0,513.0,2.0,0.0,1.38
1.0,6.0,6,3.0,2.0,64.0,2700.0,1,1,1,450.0,2.0,2.0,4.6
0.0,3.0,3,2.0,1.0,68.0,1721.0,0,0,0,516.3333333333334,0.0,2.0,2.2
0.0,3.0,3,3.0,3.0,15.0,1550.0,0,0,0,581.6666666666666,2.0,2.0,1.6
0.0,3.0,3,4.0,3.0,98.0,1929.0,1,0,0,643.3333333333334,2.0,2.0,1.25
0.0,2.0,2,3.0,3.0,85.0,1403.0,0,0,0,779.5,0.0,2.0,1.33
0.0,4.0,4,4.0,3.0,98.0,2362.0,1,0,2,591.0,2.0,2.0,1.51
1.0,6.0,5,4.0,1.0,36.0,3240.0,1,1,0,540.0,0.0,2.0,9.54
0.0,2.0,2,2.0,3.0,85.0,1300.0,0,0,0,751.5,1.0,2.0,1.0
0.0,2.0,2,1.0,3.0,13.0,598.0,0,0,0,301.0,1.0,2.0,0.36
0.0,2.0,2,2.0,3.0,77.0,1305.0,0,0,0,725.0,1.0,2.0,1.1
0.0,2.0,2,0.0,4.0,85.0,1295.0,0,0,0,643.0,1.0,2.0,0.71
0.0,2.0,2,0.0,3.0,102.0,756.0,0,0,0,500.0,1.0,1.0,0.27
0.0,4.0,3,3.0,2.0,22.0,3150.0,0,0,0,787.5,1.0,2.0,2.7
0.0,4.0,5,4.0,1.0,27.0,2123.0,1,0,0,589.75,1.0,2.0,1.5
1.0,4.0,4,3.0,3.0,55.0,2088.0,1,0,2,522.0,1.0,2.0,6.75
1.0,3.0,3,1.0,2.0,55.0,1701.0,0,0,2,567.0,1.0,1.0,3.75
0.0,3.0,3,2.0,1.0,51.0,194.0,1,0,2,648.0,1.0,1.0,2.4
0.0,3.0,3,3.0,3.0,75.0,1631.0,0,0,0,604.0,1.0,0.0,2.07
0.0,4.0,4,4.0,3.0,89.0,1764.0,1,0,0,509.5,2.0,1.0,1.3
0.0,2.0,2,1.0,3.0,13.0,598.0,0,0,1,298.0,1.0,2.0,0.49
0.0,2.0,2,2.0,3.0,30.0,1200.0,0,0,1,690.0,2.0,2.0,1.65
0.0,2.0,2,1.0,3.0,13.0,575.0,0,0,2,301.0,2.0,2.0,0.4
0.0,3.0,4,3.0,3.0,73.0,2122.0,1,0,2,786.0,0.0,0.0,3.4
0.0,3.0,3,2.0,1.0,73.0,1342.0,0,1,2,575.6666666666666,2.0,2.0,1.6
1.0,1.0,1,0.0,2.0,3.0,1242.0,0,0,0,1242.0,1.0,1.0,3.35
0.0,4.0,6,4.0,0.0,61.0,2455.0,1,0,2,790.0,2.0,0.0,6.75
0.0,3.0,3,4.0,3.0,44.0,1890.0,1,0,0,663.3333333333334,2.0,2.0,1.4
0.0,2.0,2,3.0,4.0,44.0,756.0,0,0,0,340.0,2.0,2.0,0.4
0.0,2.0,2,0.0,3.0,102.0,637.0,0,0,0,318.5,1.0,2.0,0.35
0.0,4.0,4,3.0,1.0,74.0,1799.0,0,0,0,499.75,1.0,1.0,1.7
1.0,4.0,4,4.0,3.0,89.0,3240.0,1,0,1,810.0,2.0,2.0,6.8
0.0,2.0,3,3.0,3.0,72.0,1470.0,1,0,2,736.0,2.0,0.0,1.85
0.0,3.0,3,4.0,3.0,98.0,1929.0,1,0,2,643.3333333333334,2.0,2.0,1.3
0.0,3.0,3,4.0,3.0,19.0,2225.56,1,0,2,934.0,0.0,1.0,3.29
1.0,3.0,3,2.0,3.0,45.0,1440.0,0,0,0,480.0,1.0,1.0,3.5
0.0,2.0,4,4.0,4.0,95.0,1350.0,0,0,0,675.0,2.0,1.0,1.1
0.0,2.0,2,2.0,1.0,74.0,1311.0,0,0,0,590.0,1.0,1.0,0.9
1.0,4.0,4,4.0,2.0,28.0,1845.0,0,0,0,461.25,1.0,1.0,2.95
0.0,3.0,3,2.0,0.0,84.0,2039.0,0,0,1,616.0,1.0,2.0,1.2
0.0,2.0,2,2.0,3.0,13.0,543.0,0,0,0,244.5,1.0,2.0,0.28
1.0,1.0,1,1.0,2.0,76.0,758.0,0,0,0,758.0,1.0,1.0,0.69
0.0,3.0,3,4.0,3.0,9.0,1300.0,0,0,0,565.0,1.0,2.0,1.32
0.0,3.0,3,4.0,3.0,44.0,1829.0,1,0,0,663.3333333333334,1.0,1.0,1.43
0.0,4.0,4,4.0,3.0,12.0,2100.0,1,0,2,462.5,0.0,0.0,1.35
0.0,3.0,4,2.0,0.0,40.0,1391.0,1,0,0,515.0,1.0,2.0,1.35
0.0,2.0,2,2.0,1.0,14.0,1243.0,0,0,2,690.5,2.0,0.0,2.4
0.0,2.0,2,2.0,3.0,102.0,968.0,0,0,0,538.0,1.0,0.0,0.6
0.0,3.0,4,3.0,3.0,10.0,2084.0,1,0,2,588.6666666666666,0.0,0.0,2.65
0.0,3.0,4,4.0,3.0,93.0,1737.0,1,0,0,643.3333333333334,2.0,1.0,1.25
0.0,2.0,2,2.0,1.0,83.0,1208.0,0,0,2,671.0,2.0,0.0,0.86
0.0,2.0,2,3.0,3.0,92.0,1476.0,0,0,0,820.0,2.0,0.0,1.07
0.0,4.0,4,4.0,3.0,98.0,1994.0,0,0,0,553.75,1.0,2.0,1.75
0.0,2.0,2,3.0,1.0,9.0,1089.0,0,0,0,680.5,0.0,2.0,0.8
0.0,4.0,5,2.0,3.0,98.0,2318.0,1,0,0,643.75,0.0,2.0,1.25
1.0,5.0,5,4.0,3.0,18.0,8000.0,1,0,0,1600.0,2.0,2.0,9.0
0.0,2.0,2,1.0,3.0,91.0,531.0,0,1,0,291.5,2.0,2.0,0.34
0.0,3.0,3,4.0,3.0,90.0,1544.0,1,0,0,633.3333333333334,2.0,0.0,1.75
0.0,3.0,4,4.0,3.0,10.0,2061.0,1,0,0,763.3333333333334,2.0,2.0,2.0
0.0,1.0,1,1.0,3.0,56.0,648.0,0,0,0,595.0,1.0,2.0,0.26
1.0,2.0,2,2.0,0.0,86.0,585.0,0,0,0,292.5,1.0,1.0,0.59
0.0,1.0,1,1.0,3.0,73.0,826.0,0,0,0,872.0,1.0,0.0,0.95
0.0,2.0,2,2.0,3.0,89.0,1198.0,0,0,2,503.0,2.0,0.0,0.89
1.0,3.0,3,2.0,3.0,11.0,76.0,0,0,0,228.0,1.0,1.0,0.67
1.0,3.0,2,2.0,2.0,17.0,900.0,0,1,0,300.0,1.0,2.0,0.95
0.0,2.0,2,2.0,4.0,10.0,1395.0,0,0,0,775.0,1.0,2.0,1.5
0.0,2.0,2,1.0,1.0,81.0,1556.0,0,0,0,700.0,1.0,2.0,1.5
0.0,4.0,3,4.0,3.0,99.0,2578.0,0,0,1,580.0,1.0,1.0,1.8
1.0,6.0,4,4.0,2.0,28.0,1557.0,0,0,2,259.5,1.0,2.0,3.0
1.0,4.0,2,2.0,2.0,76.0,1575.0,0,0,0,393.75,1.0,1.0,1.75
0.0,3.0,4,4.0,1.0,10.0,2544.0,1,0,0,766.6666666666666,2.0,0.0,2.3
0.0,2.0,2,3.0,0.0,77.0,1278.0,0,0,0,710.0,1.0,2.0,1.2
0.0,3.0,4,4.0,4.0,89.0,1764.0,0,0,0,653.3333333333334,2.0,2.0,1.25
1.0,4.0,6,1.0,3.0,86.0,558.0,0,0,0,1255.5,1.0,2.0,1.6
0.0,3.0,3,3.0,3.0,100.0,1473.0,0,0,0,442.0,2.0,1.0,0.71
0.0,4.0,3,3.0,0.0,100.0,1761.0,0,0,0,489.0,2.0,2.0,0.95
0.0,3.0,3,3.0,3.0,93.0,1715.0,1,0,2,643.3333333333334,1.0,0.0,1.3
0.0,3.0,3,3.0,1.0,94.0,1638.0,0,0,0,551.3333333333334,2.0,2.0,1.29
0.0,2.0,2,1.0,1.0,41.0,590.0,0,0,0,265.5,1.0,2.0,0.42
0.0,4.0,4,3.0,3.0,90.0,2187.0,1,0,0,597.5,1.0,2.0,1.33
0.0,3.0,3,2.0,2.0,38.0,1397.0,0,0,0,433.3333333333333,1.0,1.0,1.3
1.0,5.0,5,2.0,3.0,15.0,2430.0,1,0,0,486.0,2.0,1.0,6.2
0.0,3.0,5,4.0,3.0,71.0,4271.0,1,0,1,1281.3333333333333,1.0,1.0,6.15
1.0,3.0,2,1.0,2.0,97.0,822.0,0,0,0,274.0,1.0,1.0,0.5
0.0,2.0,2,1.0,4.0,92.0,97.0,0,0,0,495.0,1.0,0.0,1.05
0.0,4.0,4,2.0,3.0,75.0,1809.0,0,0,0,502.5,2.0,2.0,1.76
0.0,2.0,2,2.0,3.0,13.0,543.0,0,0,0,246.5,1.0,2.0,0.28
1.0,5.0,7,4.0,3.0,40.0,5056.0,1,0,0,1011.2,2.0,2.0,11.75
0.0,4.0,5,4.0,3.0,39.0,2649.0,1,0,0,735.75,2.0,1.0,5.5
0.0,3.0,3,2.0,3.0,90.0,1782.0,1,0,0,660.0,2.0,1.0,1.25
0.0,3.0,3,3.0,1.0,96.0,1281.0,0,0,0,474.3333333333333,2.0,2.0,1.25
0.0,3.0,3,2.0,1.0,96.0,1175.0,0,0,0,498.0,1.0,1.0,1.3
1.0,4.0,4,4.0,1.0,70.0,3950.0,0,0,0,987.5,2.0,0.0,8.5
0.0,4.0,4,2.0,3.0,75.0,1809.0,0,0,0,502.5,2.0,1.0,1.7
1.0,2.0,2,3.0,3.0,100.0,959.0,0,0,0,479.5,1.0,1.0,0.75
1.0,4.0,4,1.0,0.0,21.0,1700.0,0,0,0,425.0,1.0,1.0,0.7
1.0,3.0,2,1.0,3.0,36.0,1800.0,0,0,0,604.0,1.0,1.0,1.45
0.0,2.0,2,3.0,1.0,43.0,624.0,0,0,0,325.0,1.0,2.0,0.6
0.0,3.0,3,3.0,3.0,10.0,1482.0,0,0,0,549.0,2.0,0.0,0.98
0.0,5.0,4,2.0,0.0,29.0,2160.0,0,0,0,480.0,1.0,1.0,1.4
0.0,2.0,2,2.0,4.0,70.0,1372.0,0,0,0,617.5,1.0,2.0,1.4
0.0,3.0,2,3.0,3.0,100.0,1233.0,0,0,0,456.6666666666667,1.0,2.0,0.65
1.0,4.0,4,4.0,3.0,36.0,2430.0,1,1,2,607.5,2.0,1.0,8.4
1.0,5.0,5,4.0,1.0,40.0,4770.0,1,1,2,954.0,2.0,2.0,8.5
0.0,2.0,2,2.0,0.0,96.0,1026.0,0,0,0,570.0,1.0,2.0,0.75
0.0,2.0,2,3.0,3.0,85.0,1245.0,0,0,0,691.5,0.0,2.0,1.18
0.0,3.0,4,4.0,0.0,55.0,2159.0,0,0,0,719.6666666666666,1.0,2.0,2.7
0.0,3.0,4,4.0,3.0,12.0,1186.0,1,0,0,586.6666666666666,1.0,0.0,1.28
1.0,3.0,2,0.0,2.0,76.0,1000.0,0,0,0,300.0,1.0,1.0,0.45
0.0,3.0,3,3.0,0.0,78.0,1458.0,0,0,0,540.0,2.0,1.0,0.98
0.0,3.0,3,4.0,3.0,20.0,2460.0,1,0,0,700.0,0.0,2.0,3.0
0.0,3.0,3,3.0,3.0,17.0,1550.0,0,0,2,483.3333333333333,2.0,2.0,1.4
1.0,3.0,3,2.0,0.0,31.0,2000.0,0,1,0,666.6666666666666,1.0,1.0,2.4
0.0,3.0,3,3.0,3.0,44.0,1435.0,0,0,0,478.3333333333333,2.0,2.0,0.9
0.0,6.0,4,2.0,0.0,7.0,3951.0,0,0,0,592.8333333333334,1.0,2.0,2.3
1.0,9.0,9,4.0,0.0,59.0,2700.0,1,0,2,300.0,1.0,2.0,5.5
0.0,2.0,2,3.0,3.0,98.0,1215.0,0,0,0,675.0,0.0,2.0,0.65
0.0,2.0,2,3.0,1.0,71.0,1478.0,0,0,0,744.5,1.0,2.0,2.01
0.0,3.0,3,4.0,3.0,88.0,1617.0,1,0,1,701.0,1.0,0.0,2.3
0.0,4.0,4,3.0,4.0,89.0,3891.0,1,1,2,1085.75,2.0,2.0,2.91
1.0,4.0,5,2.0,0.0,57.0,4000.0,1,0,2,675.0,2.0,2.0,10.45
0.0,3.0,3,3.0,4.0,43.0,1389.0,0,0,0,416.6666666666667,1.0,1.0,1.1
0.0,4.0,3,3.0,4.0,100.0,2040.0,1,0,0,510.0,2.0,2.0,1.07
0.0,3.0,2,3.0,2.0,63.0,1581.0,0,1,0,516.6666666666666,2.0,2.0,1.7
0.0,2.0,2,4.0,3.0,85.0,1494.0,0,0,0,800.0,2.0,2.0,1.45
0.0,2.0,2,1.0,3.0,105.0,498.0,0,0,0,223.0,2.0,2.0,0.27
0.0,3.0,4,4.0,3.0,88.0,2506.0,1,0,2,886.6666666666666,2.0,2.0,2.35
1.0,5.0,5,4.0,0.0,46.0,4500.0,1,0,2,900.0,1.0,2.0,15.0
0.0,3.0,3,3.0,3.0,75.0,1631.0,0,0,0,603.0,1.0,0.0,2.06
0.0,3.0,4,4.0,3.0,79.0,2140.0,1,0,2,666.6666666666666,0.0,0.0,3.21
0.0,4.0,4,2.0,0.0,61.0,2069.0,1,0,1,676.0,2.0,2.0,6.75
0.0,3.0,4,4.0,3.0,83.0,1823.0,1,0,2,675.0,0.0,2.0,1.09
1.0,2.0,2,2.0,1.0,47.0,450.0,1,0,0,225.0,1.0,1.0,0.5
1.0,2.0,6,4.0,2.0,24.0,1305.0,0,0,0,652.5,1.0,2.0,0.95
1.0,3.0,4,3.0,0.0,64.0,1620.0,1,1,2,540.0,1.0,1.0,3.75
0.0,3.0,3,4.0,3.0,88.0,1919.0,1,0,1,710.6666666666666,0.0,0.0,2.25
0.0,4.0,4,4.0,3.0,89.0,2273.0,0,0,0,568.25,1.0,1.0,2.6
0.0,3.0,3,4.0,2.0,61.0,2107.0,1,0,0,780.3333333333334,2.0,2.0,3.85
1.0,4.0,5,4.0,3.0,15.0,2430.0,1,0,2,607.5,2.0,1.0,6.0
0.0,3.0,5,4.0,0.0,63.0,2250.0,0,0,2,752.0,2.0,2.0,1.5
0.0,3.0,4,3.0,0.0,84.0,1668.0,1,0,0,618.0,2.0,2.0,0.88
0.0,3.0,3,3.0,2.0,63.0,1800.0,0,0,2,666.6666666666666,2.0,2.0,1.35
0.0,2.0,2,0.0,3.0,101.0,730.0,0,0,0,365.0,1.0,1.0,0.4
1.0,4.0,4,4.0,3.0,89.0,3240.0,1,0,2,810.0,1.0,1.0,7.0
0.0,2.0,2,3.0,3.0,88.0,1300.0,0,0,0,547.0,2.0,2.0,0.87
0.0,3.0,3,3.0,1.0,81.0,2018.0,0,1,0,672.6666666666666,2.0,0.0,2.7
1.0,8.0,8,2.0,0.0,31.0,2520.0,1,0,2,315.0,2.0,2.0,5.5
0.0,4.0,6,3.0,3.0,69.0,3851.0,1,0,0,1069.75,0.0,0.0,8.35
0.0,3.0,3,3.0,3.0,100.0,1700.0,1,0,0,533.3333333333334,1.0,2.0,0.72
0.0,2.0,2,3.0,4.0,10.0,1142.0,0,0,0,634.5,2.0,0.0,1.1
0.0,3.0,4,4.0,3.0,85.0,1963.0,1,0,0,786.6666666666666,2.0,2.0,2.0
0.0,3.0,3,3.0,4.0,44.0,1638.0,0,0,0,606.6666666666666,1.0,2.0,1.2
0.0,2.0,2,2.0,3.0,14.0,1505.0,0,0,0,752.5,1.0,0.0,0.7
1.0,2.0,2,1.0,0.0,11.0,556.0,0,0,0,225.0,1.0,1.0,0.35
0.0,3.0,3,3.0,3.0,8.0,1311.0,1,0,0,550.0,2.0,0.0,1.54
0.0,3.0,2,2.0,3.0,100.0,1556.0,0,0,0,518.6666666666666,1.0,0.0,0.75
0.0,2.0,2,3.0,3.0,90.0,1300.0,0,0,2,722.5,2.0,2.0,0.95
0.0,3.0,3,1.0,3.0,75.0,1384.0,0,0,2,512.6666666666666,0.0,0.0,1.4
0.0,3.0,4,3.0,3.0,72.0,2200.0,1,1,2,733.3333333333334,2.0,2.0,3.4
0.0,3.0,3,3.0,1.0,30.0,1860.0,0,0,1,620.0,0.0,0.0,2.79
1.0,2.0,2,2.0,2.0,76.0,1440.0,0,0,0,720.0,1.0,1.0,1.95
0.0,2.0,2,3.0,4.0,92.0,102.0,0,0,0,495.0,1.0,0.0,1.35
1.0,4.0,4,2.0,2.0,47.0,1440.0,0,0,0,360.0,1.0,1.0,2.35
1.0,4.0,5,0.0,3.0,9.0,4700.0,0,0,0,1175.0,2.0,0.0,3.15
0.0,3.0,3,2.0,3.0,90.0,1972.0,0,0,2,591.6666666666666,2.0,1.0,1.42
1.0,4.0,4,4.0,2.0,34.0,3771.0,0,0,0,942.75,1.0,1.0,4.6
1.0,2.0,2,1.0,2.0,56.0,900.0,0,0,0,450.0,1.0,1.0,0.8
0.0,3.0,3,2.0,3.0,43.0,1185.0,0,0,1,482.0,1.0,0.0,0.9
0.0,3.0,3,4.0,3.0,43.0,1630.0,0,0,0,603.6666666666666,2.0,0.0,1.55
1.0,3.0,4,2.0,0.0,54.0,2592.0,1,1,2,864.0,2.0,1.0,7.25
0.0,3.0,3,3.0,3.0,90.0,1600.0,1,0,2,633.3333333333334,0.0,2.0,1.75
1.0,4.0,4,4.0,3.0,72.0,2115.0,1,1,0,528.75,2.0,2.0,8.8
1.0,2.0,3,1.0,3.0,56.0,999.0,0,1,0,499.5,1.0,1.0,0.7
0.0,2.0,2,2.0,2.0,29.0,1256.0,0,0,0,565.0,1.0,2.0,0.8
0.0,3.0,3,2.0,3.0,85.0,1211.0,0,0,0,540.0,0.0,2.0,1.3
0.0,3.0,4,4.0,1.0,85.0,1653.0,1,0,0,763.0,1.0,2.0,1.95
0.0,3.0,3,4.0,3.0,90.0,1710.0,0,0,0,633.3333333333334,2.0,2.0,1.8
1.0,5.0,5,1.0,2.0,47.0,5067.0,1,0,2,1013.4,1.0,1.0,4.75
1.0,3.0,4,2.0,0.0,57.0,3240.0,1,0,2,1080.0,2.0,1.0,12.0
0.0,4.0,5,4.0,3.0,10.0,7222.0,0,0,0,1625.0,2.0,0.0,4.45
0.0,3.0,3,3.0,3.0,91.0,1610.0,0,0,0,516.6666666666666,2.0,2.0,1.05
0.0,4.0,4,4.0,0.0,99.0,2128.0,1,0,0,650.0,2.0,0.0,1.65
1.0,7.0,7,4.0,0.0,50.0,2034.0,1,1,0,290.57142857142856,1.0,2.0,6.25
0.0,3.0,5,3.0,4.0,43.0,1823.0,1,0,0,674.3333333333334,1.0,0.0,1.0
0.0,2.0,2,1.0,4.0,8.0,813.0,0,0,0,451.5,2.0,2.0,1.1
0.0,3.0,3,1.0,3.0,102.0,2000.0,0,0,0,666.6666666666666,2.0,0.0,0.9
0.0,2.0,2,2.0,3.0,71.0,810.0,0,0,0,315.5,2.0,2.0,1.3
0.0,3.0,3,3.0,3.0,91.0,1823.0,1,0,0,675.0,2.0,0.0,0.9
0.0,4.0,4,3.0,3.0,72.0,2488.0,1,0,0,691.0,1.0,2.0,2.7
1.0,4.0,4,2.0,0.0,63.0,1449.0,1,0,2,362.25,1.0,1.0,2.99
1.0,3.0,4,1.0,2.0,47.0,990.0,0,0,0,330.0,1.0,1.0,1.1
0.0,5.0,5,4.0,0.0,59.0,5200.0,0,0,0,1040.0,1.0,1.0,5.0
1.0,3.0,2,1.0,3.0,11.0,720.0,0,0,0,240.0,1.0,1.0,0.65
1.0,9.0,9,3.0,0.0,97.0,2628.0,0,0,2,292.0,2.0,2.0,3.4
1.0,3.0,3,0.0,1.0,21.0,567.0,0,0,0,170.0,1.0,1.0,0.42
0.0,3.0,3,2.0,4.0,70.0,1540.0,0,0,0,520.6666666666666,1.0,1.0,2.0
0.0,3.0,3,0.0,0.0,6.0,2200.0,0,0,0,733.3333333333334,1.0,2.0,0.85
1.0,2.0,2,1.0,0.0,60.0,459.0,0,0,0,229.5,1.0,1.0,0.36
0.0,2.0,2,3.0,3.0,74.0,1130.0,0,0,2,622.5,2.0,1.0,1.08
0.0,3.0,3,3.0,0.0,71.0,3019.0,1,0,2,1121.0,0.0,0.0,6.1
0.0,3.0,3,3.0,0.0,68.0,1530.0,0,0,2,566.6666666666666,2.0,0.0,2.0
0.0,4.0,4,3.0,3.0,9.0,2588.0,1,1,0,718.75,1.0,0.0,2.45
1.0,5.0,6,4.0,2.0,33.0,3618.0,0,0,2,723.6,2.0,2.0,13.5
0.0,2.0,2,1.0,1.0,94.0,120.0,0,0,0,583.5,2.0,0.0,1.15
0.0,2.0,2,3.0,3.0,85.0,1700.0,0,0,0,765.0,1.0,2.0,1.0
0.0,1.0,1,0.0,0.0,59.0,513.0,0,0,2,462.0,1.0,1.0,0.45
0.0,3.0,2,2.0,1.0,93.0,833.0,0,0,0,250.0,1.0,1.0,0.6
0.0,3.0,3,1.0,3.0,75.0,1287.0,0,0,0,526.0,2.0,0.0,1.36
0.0,4.0,5,4.0,3.0,89.0,2183.0,1,0,0,606.25,2.0,2.0,1.6
0.0,3.0,4,4.0,3.0,12.0,1186.0,1,0,2,376.6666666666667,0.0,2.0,1.1
1.0,2.0,2,3.0,2.0,76.0,1000.0,0,0,0,450.0,1.0,2.0,1.15
0.0,4.0,4,3.0,3.0,92.0,2300.0,1,0,0,703.0,1.0,2.0,2.14
1.0,6.0,6,4.0,0.0,63.0,1530.0,0,0,2,255.0,1.0,1.0,3.4
0.0,2.0,2,3.0,3.0,43.0,1310.0,0,0,0,450.0,0.0,2.0,0.8
0.0,2.0,3,3.0,3.0,14.0,1283.0,0,0,0,641.5,2.0,2.0,1.02
0.0,3.0,4,4.0,3.0,61.0,1875.0,1,0,2,625.0,1.0,0.0,4.85
1.0,5.0,5,3.0,0.0,57.0,3240.0,1,0,0,648.0,1.0,1.0,11.58
0.0,2.0,2,3.0,0.0,93.0,1332.0,0,0,0,740.0,1.0,0.0,1.25
0.0,4.0,4,4.0,3.0,73.0,3160.0,1,0,2,798.0,1.0,1.0,4.5
0.0,4.0,5,2.0,3.0,88.0,3010.0,1,0,2,796.25,2.0,2.0,2.91
0.0,3.0,3,1.0,4.0,75.0,1203.0,1,0,0,448.3333333333333,2.0,2.0,0.74
0.0,3.0,3,1.0,3.0,93.0,1736.0,0,0,0,643.0,2.0,0.0,1.6
0.0,4.0,5,2.0,0.0,79.0,2615.0,1,0,0,726.25,1.0,2.0,4.0
0.0,2.0,3,3.0,3.0,93.0,944.0,0,0,2,425.0,1.0,2.0,1.3
0.0,3.0,3,2.0,4.0,20.0,1499.0,0,0,0,555.0,1.0,0.0,2.0
